Date,Value
2023-09-08,-37255.39003484289
2023-09-11,-37273.13069676424
2023-09-12,-37290.879806619836
2023-09-13,-37308.63736843251
2023-09-14,-37326.403386227
2023-09-15,-37344.17786402997
2023-09-18,-37361.96080586998
2023-09-19,-37379.75221577754
2023-09-20,-37397.552097785054
2023-09-21,-37415.36045592686
2023-09-22,-37433.1772942392
2023-09-25,-37451.00261676026
2023-09-26,-37468.83642753016
2023-09-27,-37486.67873059089
2023-09-28,-37504.5295299864
2023-09-29,-37522.38882976259
2023-10-02,-37540.256633967234
2023-10-03,-37558.132946650076
2023-10-04,-37576.01777186277
2023-10-05,-37593.91111365889
2023-10-06,-37611.81297609397
2023-10-09,-37629.72336322544
2023-10-10,-37647.6422791127
2023-10-11,-37665.569727817034
2023-10-12,-37683.50571340171
2023-10-13,-37701.4502399319
2023-10-16,-37719.40331147473
2023-10-17,-37737.36493209924
2023-10-18,-37755.33510587643
2023-10-19,-37773.31383687923
2023-10-20,-37791.3011291825
2023-10-23,-37809.29698686306
2023-10-24,-37827.30141399967
2023-10-25,-37845.314414673005
2023-10-26,-37863.3359929657
2023-10-27,-37881.36615296235
2023-10-30,-37899.404898749475
2023-10-31,-37917.452234415556
2023-11-01,-37935.50816405099
2023-11-02,-37953.57269174815
2023-11-03,-37971.64582160137
2023-11-06,-37989.727557706894
2023-11-07,-38007.81790416294
