Date,Open,High,Low,Close,Adj. Close,Change,Volume
2020-10-07,36.59000,37.11000,36.36500,36.78000,36.78000,1.43%,13782136
2020-10-08,37.00000,37.83000,36.96000,37.34000,37.34000,1.52%,12212370
2020-10-09,37.91000,38.35000,37.19000,37.27000,37.27000,-0.19%,13172028
2020-10-12,37.56000,37.56000,36.17500,36.26000,36.26000,-2.71%,16569415
2020-10-13,36.22000,36.23000,35.02000,35.56000,35.56000,-1.93%,15463089
2020-10-14,35.69000,36.09000,35.07500,35.11000,35.11000,-1.27%,15402925
2020-10-15,34.68000,34.81000,34.02000,34.26000,34.26000,-2.42%,15449850
2020-10-16,34.78000,34.80000,33.61000,33.72000,33.72000,-1.58%,14904333
2020-10-19,34.16000,34.59000,34.00000,34.22000,34.22000,1.48%,19278584
2020-10-20,34.53000,36.76000,34.53000,36.31000,36.31000,6.11%,29820702
2020-10-21,36.25000,36.25000,34.87500,35.20000,35.20000,-3.06%,19058727
2020-10-22,35.42000,36.89000,34.91500,36.70000,36.70000,4.26%,14243611
2020-10-23,36.50000,36.99000,35.92400,36.75000,36.75000,0.14%,15960599
2020-10-26,36.50000,36.74000,35.12000,35.49000,35.49000,-3.43%,12511721
2020-10-27,35.51000,35.70000,34.02000,34.16000,34.16000,-3.75%,13692117
2020-10-28,33.62000,33.66000,32.90000,33.65000,33.65000,-1.49%,15787858
2020-10-29,33.71000,34.93500,33.33000,34.06000,34.06000,1.22%,13735346
2020-10-30,33.91000,34.39000,33.15500,33.41000,33.41000,-1.91%,13508512
2020-11-02,34.15000,35.05000,34.06000,34.81000,34.81000,4.19%,18350453
2020-11-03,35.27000,36.15000,35.15000,35.77000,35.77000,2.76%,16208783
2020-11-04,40.66000,42.15000,39.00000,40.99000,40.99000,14.59%,101818168
2020-11-05,40.33000,42.05000,40.01000,41.96000,41.96000,2.37%,34177623
2020-11-06,42.09000,45.38000,41.62000,44.87000,44.87000,6.94%,57670672
2020-11-09,48.01000,49.62000,47.30000,48.18000,48.18000,7.38%,61632340
2020-11-10,46.74000,49.36000,46.04500,47.00000,47.00000,-2.45%,33079784
2020-11-11,46.72000,47.52000,45.91000,46.23000,46.23000,-1.64%,19213685
2020-11-12,45.39000,47.47000,45.05000,46.40000,46.40000,0.37%,16255467
2020-11-13,47.11000,47.79000,45.93000,47.61000,47.61000,2.61%,15569906
2020-11-16,48.74000,50.09000,48.48000,49.21000,49.21000,3.36%,29301713
2020-11-17,48.72000,49.62000,48.50000,48.89000,48.89000,-0.65%,16638334
2020-11-18,48.77000,49.95000,48.33000,49.11000,49.11000,0.45%,17783508
2020-11-19,49.10000,49.91000,48.65000,49.26000,49.26000,0.31%,13480257
2020-11-20,49.98000,50.75000,48.27000,48.43000,48.43000,-1.68%,17330366
2020-11-23,48.66000,50.88000,48.51000,50.04000,50.04000,3.32%,17147060
2020-11-24,50.62000,52.15000,50.48400,51.26000,51.26000,2.44%,16123767
2020-11-25,51.27000,51.45000,49.92000,50.80000,50.80000,-0.90%,11641561
2020-11-27,50.93000,51.19000,50.20000,50.72000,50.72000,-0.16%,8339157
2020-11-30,50.22000,51.00500,48.53000,49.66000,49.66000,-2.09%,17221543
2020-12-01,50.00000,51.41000,49.07000,49.63000,49.63000,-0.06%,19764751
2020-12-02,49.26000,53.45000,48.53000,53.09000,53.09000,6.97%,30381462
2020-12-03,53.30000,53.49000,52.12000,52.52000,52.52000,-1.07%,13122394
2020-12-04,52.71000,54.86000,52.71000,54.86000,54.86000,4.46%,22207887
2020-12-07,54.59000,54.87000,53.65000,53.80000,53.80000,-1.93%,13764431
2020-12-08,52.40000,54.22000,52.35000,53.01000,53.01000,-1.47%,26167347
2020-12-09,53.98000,56.02000,53.06000,53.79000,53.79000,1.47%,46777880
2020-12-10,52.33000,54.62000,51.30000,54.35000,54.35000,1.04%,20207664
2020-12-11,54.47000,55.02500,52.33000,52.63000,52.63000,-3.16%,16817870
2020-12-14,53.27000,53.44000,51.24000,51.46000,51.46000,-2.22%,19048536
2020-12-15,52.12000,52.82500,50.87000,51.00000,51.00000,-0.89%,17504739
2020-12-16,51.18000,51.68000,50.29000,50.49000,50.49000,-1.00%,19577759
2020-12-17,50.59000,51.30000,50.17000,50.63000,50.63000,0.28%,19688316
2020-12-18,50.81000,50.95000,49.52000,50.62000,50.62000,-0.02%,24355167
2020-12-21,49.00000,52.35000,48.79000,51.80000,51.80000,2.33%,23562858
2020-12-22,52.11000,54.36000,51.92000,53.78000,53.78000,3.82%,23885275
2020-12-23,53.80000,54.09000,52.99000,53.71000,53.71000,-0.13%,12671105
2020-12-24,53.60000,53.62500,52.29000,52.88000,52.88000,-1.55%,6316761
2020-12-28,53.02000,53.13000,51.56000,51.97000,51.97000,-1.72%,11987681
2020-12-29,52.33000,52.99000,51.47000,52.27000,52.27000,0.58%,10140561
2020-12-30,52.72000,53.85000,52.22000,53.15000,53.15000,1.68%,9518600
2020-12-31,53.28000,53.28000,51.00000,51.00000,51.00000,-4.05%,13282786
2021-01-04,52.22000,52.32000,49.63500,51.14000,51.14000,0.27%,17291804
2021-01-05,51.00000,54.19000,50.76000,54.01000,54.01000,5.61%,21403169
2021-01-06,53.31000,54.07000,52.00000,52.48000,52.48000,-2.83%,17738115
2021-01-07,53.37000,56.25000,53.20000,56.13000,56.13000,6.96%,23737543
2021-01-08,54.39500,54.79000,52.58000,53.28000,53.28000,-5.08%,37999442
2021-01-11,53.11000,55.00000,52.99000,54.59000,54.59000,2.46%,23213840
2021-01-12,55.50000,59.39000,55.00000,58.54000,58.54000,7.24%,52055609
2021-01-13,58.54000,59.88000,57.53000,59.40000,59.40000,1.47%,24178501
2021-01-14,60.00000,60.03000,56.70000,56.91000,56.91000,-4.19%,26561002
2021-01-15,57.49000,57.90000,55.00000,55.52000,55.52000,-2.44%,23708804
2021-01-19,56.39000,56.84200,55.00000,56.30000,56.30000,1.40%,16953659
2021-01-20,57.00000,57.98000,55.47000,56.38000,56.38000,0.14%,16904343
2021-01-21,56.57000,57.00000,55.31400,55.79000,55.79000,-1.05%,13432029
2021-01-22,55.25000,55.47000,54.01000,54.31000,54.31000,-2.65%,19570506
2021-01-25,54.50000,54.52000,49.65000,54.29000,54.29000,-0.04%,40890094
