Date,Open,High,Low,Close,Adj. Close,Change,Volume
2022-12-29,116.40000,121.03000,115.77000,120.26000,119.90000,4.01%,22366192
2022-12-30,118.16000,120.42000,117.74000,120.34000,119.98000,0.07%,19583825
2023-01-03,122.82000,126.37000,122.28000,124.74000,124.36700,3.66%,35528531
2023-01-04,127.38000,129.05000,125.85000,127.37000,126.98900,2.11%,32397094
2023-01-05,126.12500,128.52000,124.54000,126.94000,126.56000,-0.34%,25447099
2023-01-06,128.97000,130.33000,126.04000,130.02000,129.63100,2.43%,27584498
2023-01-09,131.16000,132.95000,129.28000,129.47000,129.08300,-0.42%,26649145
2023-01-10,127.27000,133.44000,127.15000,132.99000,132.59200,2.72%,28684431
2023-01-11,130.96000,133.84900,130.34000,132.89000,132.49200,-0.08%,25423046
2023-01-12,133.44000,137.67800,131.76000,136.71000,136.30100,2.87%,30757732
2023-01-13,134.97000,137.39000,134.83500,136.98000,136.57000,0.20%,22423839
2023-01-17,136.17600,136.75000,134.25000,135.36000,134.95500,-1.18%,21147587
2023-01-18,135.81000,137.25000,132.80000,133.02000,132.62200,-1.73%,20215486
2023-01-19,132.49000,137.45000,132.14000,136.15000,135.74300,2.35%,28625232
2023-01-20,135.89000,139.94000,134.61000,139.37000,138.95300,2.37%,28688630
2023-01-23,139.29000,143.76000,138.66000,143.27000,142.84100,2.80%,27470093
2023-01-24,141.69000,145.00000,141.36000,143.14000,142.71200,-0.09%,21970190
2023-01-25,141.22000,143.17000,140.31000,141.50000,141.07700,-1.15%,26622021
2023-01-26,144.40000,147.51000,143.30000,147.30000,146.85900,4.10%,25482084
2023-01-27,148.23700,153.19000,147.39000,151.74000,151.28600,3.01%,35771865
2023-01-30,149.40500,151.12300,146.95000,147.06000,146.62000,-3.08%,28040100
2023-01-31,147.95000,149.88000,147.52000,148.97000,148.52400,1.30%,29842109
2023-02-01,148.03000,153.58000,147.06000,153.12000,152.66200,2.79%,55661017
2023-02-02,183.38000,197.16000,180.16000,188.77000,188.20500,23.28%,150475687
2023-02-03,183.46500,196.77000,182.89000,186.53000,185.97200,-1.19%,76809701
2023-02-06,186.53000,190.70000,185.51600,186.06000,185.50300,-0.25%,42483811
2023-02-07,185.57500,193.78000,184.40000,191.62000,191.04700,2.99%,47080662
